julian.day,start.time_decimal.hours,duration_minutes,distance,dev_vlow,dev_low,dev_med,dev_high,decid,evergr,mixed,shrub,grass,past.hay,crops,EstuarineMarineDeep,EstuarineMarineWetland,Lake,Pond,River,EmergentWL,ForestShrubWL,patch,perforated,edge,core,elev,e.ness,n.ness,slope,CANG,MALL,WITU,DCCO,GBHE,GREG,GLIB,TUVU,OSPR,COHA,RSHA,BWHA,RTHA,KILL,WILL,HERG,GBBG,ROPI,MODO,YBCU,BBCU,BADO,CHSW,RTHU,BEKI,RBWO,YBSA,DOWO,HAWO,NOFL,PIWO,EAWP,ACFL,WIFL,LEFL,EAPH,GCFL,EAKI,WEVI,YTVI,BHVI,WAVI,REVI,BLJA,AMCR,FICR,CORA,TRES,NRWS,BANS,BARS,BCCH,TUTI,RBNU,WBNU,BRCR,HOWR,MAWR,CARW,BGGN,EABL,VEER,HETH,WOTH,AMRO,GRCA,NOMO,EUST,CEDW,HOSP,AMGO,EATO,CHSP,FISP,SOSP,SWSP,BAOR,OVEN,WEWA,LOWA,NOWA,BWWA,BAWW,COYE,HOWA,AMRE,NOPA,YEWA,CSWA,BTBW,PIWA,PRAW,BTNW,SCTA,NOCA,RBGR,INBU,RWBL,BHCO,COGR,HOFI,PUFI
171,4.65,8,0,0.106,0.005,0,0,0.508,0,0,0.271,0,0,0.09,0,0,0,0,0.007,0,0.144,0.029,0.058,0.25,0.25,127.633,-0.607,-0.038,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
166,3.8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.962,229.951,0.695,0.349,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,3.833333333,8,0,0.063,0.039,0,0,0.821,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.077,0.562,127.638,-0.942,0.085,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,4.683333333,8,0,0,0,0,0,0.938,0,0.019,0,0,0,0,0,0,0,0,0,0,0.135,0.005,0,0.058,0.899,173.346,0.123,-0.503,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,8.15,8,0,0.153,0.198,0.5,0.094,0.054,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.043,0,0,0,44.913,-0.219,0.095,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,4.783333333,8,0,0,0,0,0,0.726,0,0,0,0,0,0,0,0,0,0,0.022,0,0.014,0,0,0,1,243.375,0.056,-0.1,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,6.116666667,8,0,0.005,0,0,0,0.473,0.054,0.222,0,0,0,0,0,0,0,0.043,0.004,0.111,0.087,0,0.125,0,0.832,341.627,-0.499,0.39,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,4.883333333,8,0,0.098,0.25,0.598,0.054,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,34.613,-0.092,0.564,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
144,5.833333333,8,0,0,0,0,0,0.282,0,0,0.718,0,0,0,0,0,0,0,0,0,0,0.005,0,0.163,0.154,131.064,-0.223,-0.131,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
148,5.666666667,8,0,0.074,0.005,0,0,0.653,0,0,0,0,0.188,0.079,0,0,0,0,0.013,0,0,0.038,0,0.221,0.423,226.37,0.781,-0.191,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,6.166666667,8,0,0,0,0,0,0.822,0.034,0,0,0,0,0,0,0,0.053,0,0.007,0,0.029,0,0,0.058,0.846,190.807,-0.415,0.348,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5.1,8,0,0.048,0.029,0,0,0.74,0,0,0.058,0,0.125,0,0,0,0,0,0.017,0.005,0.01,0.005,0,0.303,0.394,128.117,0.566,-0.538,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
164,3.5,8,0,0,0,0,0,0.389,0,0.044,0.034,0,0,0,0,0,0,0,0.013,0,0.024,0,0,0.058,0.88,160.179,-0.331,-0.002,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
160,6.433333333,8,0,0.127,0.071,0.036,0.005,0.279,0.005,0,0.046,0,0,0,0,0,0.024,0.038,0.012,0.216,0.111,0.058,0,0.226,0.034,68.456,0.092,-0.122,0.008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,7.133333333,8,0,0.243,0.045,0.005,0,0.49,0.005,0,0,0,0,0,0,0,0.053,0,0.037,0.005,0.024,0,0.077,0.12,0.558,237.125,0.052,0.578,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,4.116666667,8,0,0.068,0.024,0,0,0.541,0,0,0.015,0,0.141,0,0,0,0,0,0.023,0,0.173,0.014,0.043,0.303,0.327,77.199,0.813,0.09,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,7.516666667,8,0,0.3,0.241,0.192,0.113,0.02,0,0,0,0,0,0,0,0,0,0,0.003,0,0.072,0.019,0,0.106,0.019,125.358,0.388,0.36,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,3.75,8,0,0.123,0.044,0.01,0,0.212,0.355,0.03,0.039,0,0.025,0,0,0,0,0,0,0.019,0.149,0,0,0.231,0.462,249.299,-0.036,-0.43,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,7.583333333,8,0,0.708,0.144,0,0,0.084,0.025,0,0,0,0,0,0,0,0,0,0,0,0.043,0.077,0,0.077,0.087,120.409,0.28,0.367,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141,5.216666667,8,0,0.044,0.084,0.305,0.567,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0.014,0.005,0,0.005,0,25.602,0.097,-0.282,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,6.2,8,0,0.104,0.114,0.005,0,0.416,0,0,0,0,0.361,0,0,0,0,0,0,0,0,0.029,0,0.125,0.356,228.215,0.154,-0.117,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,4.55,8,0,0,0,0,0,0.125,0.019,0,0.058,0,0.553,0.13,0,0,0,0,0,0,0.149,0,0,0.13,0.163,267.426,0.577,-0.535,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
180,7.633333333,8,0,0.392,0.235,0.025,0,0,0,0,0.02,0.289,0,0,0.019,0.043,0,0,0.003,0,0,0.072,0,0,0,2.57,-0.138,-0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
178,6.183333333,8,0,0.074,0.02,0,0,0.695,0.02,0.192,0,0,0,0,0,0,0,0,0.002,0,0,0,0.005,0.038,0.918,161.602,-0.789,0.126,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,5.5,8,0,0.335,0.034,0,0,0.576,0.034,0,0,0,0,0,0,0,0,0.019,0.022,0,0.019,0.014,0.125,0.178,0.438,46.798,0.335,-0.414,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
151,7.333333333,8,0,0,0,0,0,0.582,0.043,0,0,0.043,0.01,0,0,0,0.26,0,0,0,0,0,0,0.149,0.486,164.224,-0.568,0.371,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
149,5.683333333,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.962,229.951,0.695,0.349,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
160,7.35,8,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.006,0.038,0.812,0.062,0.034,0.168,0.25,195.457,-0.065,-0.388,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
170,4.833333333,8,0,0,0,0,0,0.153,0,0,0,0,0.802,0,0,0,0,0.043,0,0,0,0.034,0,0.072,0.014,278.833,-0.646,0.588,0.106,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
167,3.566666667,8,0,0.025,0,0,0,0.93,0,0,0.005,0,0,0,0,0,0,0,0,0,0.034,0,0.019,0,0.947,205.254,0.048,-0.173,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
177,6.066666667,8,0,0.168,0.144,0.005,0,0.05,0,0,0,0,0.495,0.139,0,0,0,0.005,0,0.019,0,0.038,0,0,0,45.188,-0.166,-0.103,0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
141,7.083333333,8,0,0.212,0.158,0.005,0,0.429,0.143,0.02,0.034,0,0,0,0,0,0,0,0,0,0,0.019,0.101,0.298,0.245,54.124,-0.455,-0.486,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
160,7.7,8,0,0.143,0,0,0,0.414,0.099,0.266,0,0,0,0,0,0,0,0.043,0.019,0,0,0,0.014,0.192,0.683,156.88,-0.371,0.065,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
160,5.883333333,8,0,0.074,0.02,0,0,0.695,0.02,0.192,0,0,0,0,0,0,0,0,0.002,0,0,0,0.005,0.038,0.918,161.602,-0.789,0.126,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
162,6.6,8,0,0.231,0.236,0.024,0,0.024,0,0,0,0,0.279,0,0,0,0,0.019,0.026,0,0.096,0.024,0,0.053,0,44.457,0.196,0.328,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,5.666666667,8,0,0.113,0.01,0,0.005,0.759,0,0,0,0,0,0,0,0,0,0,0.034,0,0.043,0.005,0.034,0.12,0.74,68.33,-0.093,-0.231,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,7.366666667,8,0,0.211,0.167,0.397,0.152,0.01,0,0,0,0,0,0,0,0.13,0.034,0,0,0,0,0.038,0,0.101,0.005,1.996,0.006,-0.155,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
142,8.416666667,8,0,0.088,0.167,0.397,0.152,0.113,0,0,0,0,0.083,0,0,0,0,0,0.042,0,0,0.005,0.024,0.13,0,103.361,-0.237,-0.022,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
159,6.9,8,0,0.251,0.089,0.01,0,0.108,0,0.424,0.025,0,0,0.044,0,0,0,0,0.015,0,0.091,0.01,0.01,0.144,0.529,115.177,-0.1,0.393,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,7.816666667,8,0,0.098,0.216,0.191,0.093,0,0,0,0.044,0,0.054,0,0.034,0.312,0,0,0,0,0,0.106,0,0,0,2.459,-0.142,-0.106,0.011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
166,5.733333333,8,0,0.038,0.024,0.01,0,0.812,0,0.043,0,0,0,0,0,0,0,0,0,0.01,0.034,0,0.111,0,0.822,148.056,0.18,0.022,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,5.766666667,8,0,0.075,0,0,0,0.552,0,0.095,0,0,0,0,0,0,0,0,0.002,0,0.221,0,0,0.019,0.947,206.853,-0.28,0.122,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,4.883333333,8,0,0.114,0.292,0.356,0.124,0.114,0,0,0,0,0,0,0,0,0,0.005,0.037,0,0,0.029,0,0.053,0.038,43.978,-0.373,-0.297,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,4.933333333,8,0,0.079,0.015,0,0,0.619,0.035,0.094,0,0,0.03,0,0,0,0,0,0.032,0,0,0.005,0.207,0.125,0.452,116.668,-0.195,0.137,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,5.116666667,8,0,0.108,0.02,0.005,0,0.709,0.015,0.103,0.03,0,0.005,0,0,0,0,0,0,0.019,0,0,0.346,0.034,0.49,107.668,-0.423,-0.016,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
